"","X","trans_date_trans_time","merchant","category","amt","gender","city","state","city_pop","job","dob","is_fraud","logamt"
"7344",1136205,"2020-04-18 19:20:31","fraud_Little Ltd","kids_pets",110.28,"M","Espanola","NM",18408,"Historic buildings inspector/conservation officer","1972-07-18",0,4.7030225861556
"7345",108527,"2019-03-03 14:57:32","fraud_Corwin-Gorczany","misc_net",5.5,"F","Hinesburg","VT",4542,"Claims inspector/assessor","1998-03-19",0,1.70474809223843
"7346",797237,"2019-12-03 10:06:56","fraud_Johnston, Nikolaus and Maggio","grocery_net",95.38,"M","Schaumburg","IL",92294,"Claims inspector/assessor","1969-05-01",0,4.55786891287008
"7347",144644,"2019-03-18 23:34:25","fraud_Haag-Blanda","food_dining",47.05,"F","Sherman","TX",46563,"Systems developer","1970-09-11",0,3.85121086603139
"7348",1223211,"2020-05-26 00:55:59","fraud_Runolfsdottir, Mueller and Hand","entertainment",6.94,"F","Gadsden","AL",67082,"Ceramics designer","1970-01-08",0,1.93730177451871
"7349",1254073,"2020-06-06 11:17:57","fraud_Torp-Lemke","misc_pos",2.01,"M","Holloway","OH",128,"Child psychotherapist","1946-04-03",0,0.698134722070984
"7350",681414,"2019-10-17 23:07:50","fraud_White and Sons","home",15.48,"F","Matthews","MO",1019,"Aeronautical engineer","1979-01-26",0,2.73954886816158
"7351",197023,"2019-04-11 20:43:25","fraud_Mueller, Gerhold and Mueller","health_fitness",7.25,"M","Norwalk","OH",23805,"Copy","1970-02-22",0,1.98100146886658
"7352",770898,"2019-11-25 19:43:20","fraud_Gutmann, McLaughlin and Wiza","home",5.01,"F","Kingsport","TN",87124,"Warden/ranger","1987-02-14",0,1.61143591509677
"7353",620679,"2019-09-21 10:36:47","fraud_Luettgen PLC","gas_transport",59.13,"F","Bradley","SC",1523,"Research scientist (physical sciences)","1984-06-03",0,4.07973840983274
"7354",1012514,"2020-02-21 20:03:32","fraud_Altenwerth-Kilback","home",24.81,"F","Hannawa Falls","NY",69,"Chief Executive Officer","1991-06-05",0,3.21124679770371
"7355",153469,"2019-03-23 17:31:49","fraud_Koss, McLaughlin and Mayer","food_dining",18.22,"M","Maria Stein","OH",2274,"Designer, television/film set","1943-12-17",0,2.90251989183181
"7356",691059,"2019-10-21 16:11:47","fraud_Kovacek Ltd","travel",3.73,"M","Louisiana","MO",4593,"Teacher, early years/pre","1940-11-11",0,1.31640823365572
"7357",116221,"2019-03-06 22:42:13","fraud_Terry, Johns and Bins","misc_pos",183.1,"F","Mulberry Grove","IL",1810,"Race relations officer","1974-12-24",0,5.21003245168046
"7358",235159,"2019-04-28 14:25:11","fraud_Medhurst Inc","home",58.88,"F","Lagrange","WY",635,"Product/process development scientist","1973-07-13",0,4.07550147442062
"7359",606511,"2019-09-15 00:23:24","fraud_Schultz, Simonis and Little","grocery_pos",117.56,"F","Corona","CA",233717,"Wellsite geologist","1966-05-22",0,4.76694884155072
"7360",405734,"2019-07-03 01:55:54","fraud_Bednar Group","misc_net",3.33,"M","Bolton","NC",2290,"Engineer, biomedical","1945-12-07",0,1.20297230399235
"7361",909510,"2019-12-28 23:46:56","fraud_Jast Ltd","shopping_net",1.61,"F","Blooming Grove","TX",1563,"Financial adviser","1978-03-04",0,0.476234178996372
"7362",780371,"2019-11-30 11:12:37","fraud_Rodriguez Group","gas_transport",34.51,"F","Gibsonville","NC",12486,"Arboriculturist","1934-02-09",0,3.54124913710991
"7363",458285,"2019-07-21 20:21:10","fraud_Wilkinson LLC","personal_care",2.85,"F","Lomax","IL",725,"Environmental consultant","1972-11-28",0,1.04731899428056
"7364",465574,"2019-07-24 12:54:58","fraud_Becker, Harris and Harvey","personal_care",6.78,"F","Mc Cracken","KS",320,"Film/video editor","1961-04-22",0,1.9139771019523
"7365",853692,"2019-12-16 02:06:55","fraud_Kris-Weimann","misc_net",7.83,"F","Republic","MI",1038,"Armed forces training and education officer","1964-04-22",0,2.05796251000271
"7366",1031529,"2020-03-03 08:51:45","fraud_Parisian and Sons","gas_transport",63.62,"F","Newhall","CA",34882,"Health physicist","1971-04-25",0,4.152927886321
"7367",1140442,"2020-04-20 10:26:50","fraud_Miller-Harris","misc_net",9.84,"M","Paint Rock","AL",653,"Paediatric nurse","1966-06-19",0,2.28645571106416
"7368",406610,"2019-07-03 14:04:04","fraud_Zboncak LLC","food_dining",72.83,"F","Alpharetta","GA",165556,"Prison officer","1997-12-27",0,4.28812795822982
"7369",551936,"2019-08-24 11:13:53","fraud_Flatley Group","misc_pos",33.12,"M","Shelter Island","NY",1858,"Clinical biochemist","1984-03-03",0,3.50013732951706
"7370",537851,"2019-08-18 21:18:38","fraud_Romaguera and Sons","travel",8.19,"M","Lonsdale","MN",5211,"Chief Strategy Officer","1987-01-27",0,2.10291389786498
"7371",386538,"2019-06-26 07:52:14","fraud_Pacocha-O'Reilly","grocery_pos",31.28,"M","Chester","MD",5848,"Paediatric nurse","1981-02-15",0,3.44297891567711
"7372",293432,"2019-05-24 15:33:47","fraud_Wuckert, Wintheiser and Friesen","home",88.3,"M","Helm","CA",123,"Early years teacher","1973-02-07",0,4.48074010760991
"7373",103897,"2019-03-01 20:23:22","fraud_Friesen-Ortiz","personal_care",9.83,"M","Scarborough","ME",18760,"Make","1933-04-02",0,2.28543893415908
"7374",164610,"2019-03-28 13:48:55","fraud_Botsford and Sons","home",20.18,"M","Morrisdale","PA",3688,"Advice worker","1973-05-27",0,3.00469201492546
"7375",76549,"2019-02-14 21:24:04","fraud_O'Connell-Ullrich","home",59.46,"M","Kirk","CO",207,"Network engineer","1955-12-04",0,4.08530381756995
"7376",577710,"2019-09-01 22:10:44","fraud_Hills-Boyer","personal_care",65.3,"F","Jones","AL",1089,"Materials engineer","1971-11-02",0,4.17899203628239
"7377",591851,"2019-09-08 10:39:56","fraud_Beier-Hyatt","shopping_pos",2.66,"M","Tyaskin","MD",470,"Music tutor","1965-04-07",0,0.978326122793608
"7378",597256,"2019-09-10 06:02:47","fraud_Haley, Jewess and Bechtelar","shopping_pos",6.37,"M","Lolita","TX",911,"Archaeologist","1970-01-18",0,1.85159946958407
"7379",365139,"2019-06-18 07:23:36","fraud_Kuhic, Bins and Pfeffer","shopping_net",112.11,"M","Hewitt","WI",828,"Arts development officer","1991-08-19",0,4.7194805321655
"7380",130073,"2019-03-12 17:58:14","fraud_Lemke and Sons","travel",250.17,"M","Sardis","AL",800,"Learning disability nurse","1932-09-17",0,5.522140686767
"7381",316170,"2019-06-01 17:53:10","fraud_Cormier, Stracke and Thiel","entertainment",74.79,"F","Old Hickory","TN",22191,"Prison officer","1994-07-27",0,4.31468418620358
"7382",278159,"2019-05-17 22:39:28","fraud_Ledner, Hartmann and Feest","health_fitness",16.67,"F","Glen Rock","PA",7565,"Insurance claims handler","1952-03-08",0,2.8136106967627
"7383",934134,"2020-01-06 09:45:57","fraud_Moen, Reinger and Murphy","grocery_pos",63.24,"M","Fayetteville","NC",238602,"Scientist, research (maths)","1993-05-14",0,4.14693701234127
"7384",262690,"2019-05-11 02:25:23","fraud_Connelly, Reichert and Fritsch","gas_transport",53.29,"M","Lolita","TX",911,"Archaeologist","1970-01-18",0,3.97574869630869
"7385",1040170,"2020-03-07 18:47:31","fraud_Romaguera Ltd","health_fitness",20.88,"F","Ratcliff","TX",43,"Engineer, production","1949-10-04",0,3.03879176301444
"7386",183595,"2019-04-06 03:38:45","fraud_Hayes, Marquardt and Dibbert","misc_net",272.11,"M","Marion","CT",370,"Health service manager","1962-02-13",0,5.60620639630831
"7387",56696,"2019-02-03 16:04:26","fraud_Mohr Inc","shopping_pos",5.63,"F","Matthews","MO",1019,"Aeronautical engineer","1979-01-26",0,1.7281094421516
"7388",850395,"2019-12-15 15:23:59","fraud_Metz, Russel and Metz","kids_pets",6.45,"F","Bridgeport","NJ",504,"Engineer, control and instrumentation","1980-08-17",0,1.86408013080768
"7389",926153,"2020-01-02 00:13:02","fraud_Spinka-Welch","grocery_net",50.67,"F","De Soto","KS",5760,"Chief Executive Officer","1978-10-01",0,3.92533401948782
"7390",644324,"2019-09-30 22:07:39","fraud_McDermott, Osinski and Morar","home",35.1,"F","River","KY",571,"Quarry manager","1931-03-07",0,3.55820113047182
"7391",250862,"2019-05-05 14:08:34","fraud_Goyette, Howell and Collier","shopping_pos",57.54,"F","Florence","MS",19685,"Fine artist","1984-12-24",0,4.0524803581234
"7392",646070,"2019-10-01 23:36:08","fraud_Breitenberg-Hermiston","kids_pets",37.08,"F","Sterling City","TX",1143,"Scientist, biomedical","1962-03-19",0,3.61307774069765
"7393",286369,"2019-05-20 19:25:48","fraud_Schimmel-Olson","kids_pets",24.36,"M","Elizabeth","NJ",124967,"Operational researcher","1980-12-21",0,3.1929424428417
"7394",383034,"2019-06-24 17:40:31","fraud_Friesen-Ortiz","personal_care",121.04,"F","Bagley","WI",878,"Risk analyst","1974-11-20",0,4.7961210694801
"7395",991770,"2020-02-09 10:31:54","fraud_Runolfsson and Sons","grocery_net",25.4,"M","Cochranton","PA",5507,"Retail merchandiser","1973-07-28",0,3.23474917402449
"7396",355448,"2019-06-15 16:07:09","fraud_Mueller, Gerhold and Mueller","health_fitness",80.6,"M","Zaleski","OH",341,"Accounting technician","1978-12-18",0,4.38949864951258
"7397",984403,"2020-02-04 14:27:18","fraud_Morissette-Schaefer","personal_care",25.69,"F","Norman","AR",1383,"Manufacturing engineer","1999-09-11",0,3.24610181112179
"7398",6448,"2019-01-05 04:30:19","fraud_Heller, Gutmann and Zieme","grocery_pos",123.07,"M","Rock Tavern","NY",2258,"Building surveyor","1937-03-17",0,4.81275329918425
"7399",973677,"2020-01-29 14:36:23","fraud_Quitzon, Green and Bashirian","shopping_pos",1.82,"F","Wheaton","MO",760,"Production manager","1985-08-31",0,0.598836501088704
"7400",1193111,"2020-05-13 01:53:50","fraud_Kunde-Sanford","misc_net",13.72,"M","Corriganville","MD",626,"Energy engineer","1960-12-13",0,2.61885462229774
"7401",253665,"2019-05-06 11:54:32","fraud_Lockman, West and Runte","grocery_pos",102.09,"M","Allentown","NY",239,"Radio producer","1956-05-02",0,4.62585477718092
"7402",1799,"2019-01-01 18:57:06","fraud_Breitenberg-Hermiston","kids_pets",6.21,"F","Topeka","KS",163415,"Secondary school teacher","2004-12-30",0,1.82616089594539
"7403",828354,"2019-12-10 05:01:34","fraud_Harris Inc","gas_transport",66.42,"F","Hannawa Falls","NY",69,"Chief Executive Officer","1991-06-05",0,4.1959982159486
"7404",818869,"2019-12-08 15:37:23","fraud_Cole, Hills and Jewess","home",78.86,"M","East Troy","WI",9679,"Engineer, production","1991-04-11",0,4.36767412844948
"7405",130332,"2019-03-12 21:56:12","fraud_Kutch-Ferry","home",48.43,"F","Delhi","LA",6581,"Multimedia programmer","1964-02-13",0,3.88011945641514
"7406",401427,"2019-07-01 11:34:01","fraud_Luettgen PLC","gas_transport",50.26,"M","Tekoa","WA",895,"Clothing/textile technologist","1999-05-31",0,3.91720953211545
"7407",1162026,"2020-04-29 13:50:38","fraud_Kessler Inc","travel",5.41,"M","Andrews","IN",2304,"Retail banker","1955-07-25",0,1.68824909285839
"7408",715157,"2019-11-01 23:07:07","fraud_Denesik, Powlowski and Pouros","home",46.38,"F","Littleton","CO",320420,"Water engineer","1975-07-31",0,3.83686833182739
"7409",209941,"2019-04-17 07:14:48","fraud_Donnelly PLC","misc_net",493.19,"F","Roma","TX",18128,"IT trainer","1990-11-07",0,6.20089449533443
"7410",723848,"2019-11-04 21:25:19","fraud_Yost-Rogahn","personal_care",2.55,"F","Sunflower","MS",1686,"Education officer, community","1986-11-06",0,0.936093359170335
"7411",846416,"2019-12-14 22:28:01","fraud_Nienow PLC","entertainment",19.49,"M","Tyaskin","MD",470,"Music tutor","1965-04-07",0,2.96990151351947
"7412",479616,"2019-07-29 06:41:35","fraud_Welch, Rath and Koepp","entertainment",17.55,"M","Honokaa","HI",4878,"Physiotherapist","1966-12-03",0,2.86505394991188
"7413",551254,"2019-08-24 05:00:17","fraud_Kassulke Inc","entertainment",31.96,"F","Louisville","KY",736284,"Engineering geologist","1952-04-02",0,3.46448512089807
"7414",116479,"2019-03-07 02:20:47","fraud_Reilly, Heaney and Cole","gas_transport",55.54,"F","Nobleboro","ME",1643,"Financial trader","1976-04-12",0,4.01710348187865
"7415",1069325,"2020-03-20 03:43:20","fraud_Pacocha-O'Reilly","grocery_pos",68.81,"M","Warren","MI",134056,"Doctor, hospital","1980-05-18",0,4.23134908321439
"7416",221656,"2019-04-22 07:55:13","fraud_Schaefer, McGlynn and Bosco","gas_transport",41.09,"F","Centerview","MO",2368,"Electronics engineer","1989-07-17",0,3.71576478289532
"7417",951030,"2020-01-16 15:16:43","fraud_Williamson LLC","misc_pos",9.3,"F","Paauilo","HI",1490,"Scientist, research (maths)","1991-04-13",0,2.23001440015921
"7418",71742,"2019-02-11 22:27:51","fraud_Prosacco LLC","personal_care",5.8,"M","Afton","MN",2916,"Barrister's clerk","1935-06-29",0,1.75785791755237
"7419",29501,"2019-01-18 12:35:50","fraud_Eichmann-Kilback","home",15.4,"M","Norman","AR",1383,"Magazine features editor","1966-08-08",0,2.73436750941958
"7420",909885,"2019-12-29 01:41:50","fraud_Morissette PLC","shopping_pos",3.67,"F","Hawley","MN",4508,"Naval architect","1949-04-24",0,1.30019166206648
"7421",9491,"2019-01-06 22:08:13","fraud_O'Connell-Ullrich","home",45.23,"F","Metairie","LA",137067,"Advertising account planner","1951-12-04",0,3.81176058348975
"7422",297788,"2019-05-26 01:04:04","fraud_Langworth, Boehm and Gulgowski","shopping_net",97.78,"M","Lakeland","FL",237282,"Plant breeder/geneticist","1949-10-13",0,4.5827200571505
"7423",311892,"2019-05-31 03:12:17","fraud_Miller-Hauck","grocery_pos",40.5,"M","Paulding","OH",6284,"Secondary school teacher","1936-03-27",0,3.70130197411249
"7424",509669,"2019-08-09 10:58:41","fraud_Raynor, Feest and Miller","gas_transport",60.45,"M","Naples","FL",276002,"Programme researcher, broadcasting/film/video","1979-01-02",0,4.1018165770608
"7425",156068,"2019-03-24 14:59:31","fraud_Bednar Inc","travel",6.03,"F","Hawley","MN",4508,"Naval architect","1949-04-24",0,1.79674701073909
"7426",566642,"2019-08-29 11:05:08","fraud_Kutch LLC","gas_transport",48.35,"M","Maria Stein","OH",2274,"Designer, television/film set","1943-12-17",0,3.8784662218993
"7427",157611,"2019-03-25 00:44:01","fraud_Torphy-Goyette","shopping_pos",124.72,"M","Cokeburg","PA",632,"Dealer","1989-04-08",0,4.82607122474952
"7428",451318,"2019-07-19 20:50:11","fraud_Kutch-Ferry","home",17.07,"M","Monetta","SC",1514,"Chief Strategy Officer","1966-12-15",0,2.83732253680635
"7429",913985,"2019-12-29 18:12:00","fraud_Haley, Batz and Auer","health_fitness",74.45,"M","Johns Island","SC",20478,"Materials engineer","1997-06-04",0,4.31012775913002
"7430",24055,"2019-01-14 23:11:34","fraud_Kirlin and Sons","personal_care",8.99,"M","Luzerne","MI",864,"General practice doctor","1942-05-04",0,2.19611284848353
"7431",1072473,"2020-03-21 20:22:54","fraud_Shields-Wunsch","health_fitness",73.93,"M","Smock","PA",1946,"Charity fundraiser","1990-06-21",0,4.30311869956901
"7432",396440,"2019-06-30 03:32:54","fraud_Connelly, Reichert and Fritsch","gas_transport",69.42,"F","Miamisburg","OH",36784,"Investment banker, corporate","1941-07-31",0,4.24017501043364
"7433",932822,"2020-01-05 19:34:49","fraud_Halvorson Group","misc_pos",10.78,"M","Haw River","NC",6006,"Paramedic","1984-07-20",0,2.37769256548085
"7434",42929,"2019-01-26 16:46:05","fraud_Bernhard-Lesch","food_dining",53.83,"M","Lima","OH",86954,"Copywriter, advertising","1992-07-23",0,3.98583093257287
"7435",683850,"2019-10-19 05:22:08","fraud_Swaniawski, Lowe and Robel","shopping_pos",1.41,"M","Mooresville","NC",69793,"Control and instrumentation engineer","1953-12-08",0,0.343589704390077
"7436",300931,"2019-05-26 20:44:24","fraud_Walter, Hettinger and Kessler","personal_care",67.46,"M","Bolivar","PA",1770,"Administrator, local government","1994-12-08",0,4.2115348296335
"7437",105428,"2019-03-02 13:25:22","fraud_Cormier, Stracke and Thiel","entertainment",70.11,"M","Beaverdam","OH",349,"Museum/gallery conservator","1978-12-25",0,4.25006543721888
"7438",495676,"2019-08-04 07:21:09","fraud_Lockman Ltd","grocery_pos",115.24,"M","Greenwich","NJ",804,"Insurance risk surveyor","1965-03-25",0,4.74701691021633
"7439",1127443,"2020-04-14 07:22:39","fraud_Cummings LLC","gas_transport",50.75,"F","Spencer","SD",343,"Development worker, international aid","1972-03-05",0,3.9269116179219
"7440",1060664,"2020-03-16 11:32:05","fraud_Harris, Gusikowski and Heaney","grocery_net",69.81,"F","Grover","NC",5621,"Toxicologist","1973-11-14",0,4.24577726598231
"7441",993378,"2020-02-10 00:54:28","fraud_Schoen, Kuphal and Nitzsche","grocery_pos",37.21,"M","Greenville","OH",22930,"Media planner","1971-11-26",0,3.61657754235853
"7442",201170,"2019-04-13 18:20:02","fraud_Mante, Luettgen and Hackett","health_fitness",7.91,"M","Wales","AK",145,"Administrator, education","1939-11-09",0,2.06812778177956
"7443",675203,"2019-10-14 16:00:01","fraud_Marvin-Lind","personal_care",151.6,"F","Henderson","WV",642,"Building services engineer","1946-08-30",0,5.02124547320827
"7444",342925,"2019-06-10 14:39:35","fraud_Fisher Inc","shopping_net",10.55,"M","Tekoa","WA",895,"Clothing/textile technologist","1999-05-31",0,2.35612585992208
"7445",952422,"2020-01-17 15:27:42","fraud_Cruickshank-Mills","entertainment",2.07,"M","Romulus","MI",31515,"Police officer","1971-11-05",0,0.727548607277278
"7446",629716,"2019-09-24 16:36:40","fraud_Spencer-Runolfsson","misc_pos",3.01,"M","Lonsdale","MN",5211,"Chief Strategy Officer","1987-01-27",0,1.10194007876078
"7447",494172,"2019-08-03 20:50:58","fraud_Hirthe-Beier","health_fitness",43.47,"F","River","KY",571,"Quarry manager","1931-03-07",0,3.7720710450007
"7448",531709,"2019-08-17 05:41:13","fraud_Connelly, Reichert and Fritsch","gas_transport",72.78,"F","Elberta","MI",372,"Exhibitions officer, museum/gallery","1995-07-12",0,4.28744119218401
"7449",1094302,"2020-03-30 22:03:54","fraud_Goyette-Gerhold","kids_pets",36.11,"M","Columbia","SC",333497,"Mechanical engineer","1968-03-19",0,3.58656983528937
"7450",834516,"2019-12-12 03:07:16","fraud_Bartoletti-Wunsch","gas_transport",73.7,"M","Oconto Falls","WI",5548,"Mining engineer","1975-09-11",0,4.30000279919529
"7451",1132863,"2020-04-16 23:16:11","fraud_Waelchi-Wolf","kids_pets",44.91,"M","Clune","PA",168,"Race relations officer","1978-10-04",0,3.80466048709965
"7452",1160125,"2020-04-28 16:18:25","fraud_Okuneva, Schneider and Rau","shopping_pos",557.74,"F","Ronceverte","WV",4575,"Statistician","1991-10-22",0,6.32389290397217
"7453",595908,"2019-09-09 17:04:49","fraud_Waters-Cruickshank","health_fitness",18.24,"F","Munith","MI",2523,"Geophysicist/field seismologist","1988-03-21",0,2.90361698464619
"7454",706018,"2019-10-28 07:33:25","fraud_Reichert, Shanahan and Hayes","shopping_net",110.57,"F","Fields Landing","CA",276,"Scientist, audiological","1929-05-06",0,4.70564880455431
"7455",271882,"2019-05-14 09:36:52","fraud_Fadel, Mertz and Rippin","entertainment",7.72,"F","Louisville","KY",736284,"Engineering geologist","1952-04-02",0,2.04381436403668
"7456",1226894,"2020-05-26 23:46:13","fraud_Hirthe-Beier","health_fitness",27.77,"F","Hooper","NE",1745,"Engineer, automotive","1973-12-26",0,3.32395630131871
"7457",1052314,"2020-03-12 15:44:39","fraud_Ernser-Lynch","food_dining",45.78,"F","Saint Amant","LA",10076,"Surveyor, rural practice","1977-12-16",0,3.82384731452442
"7458",406392,"2019-07-03 11:25:46","fraud_Jenkins, Hauck and Friesen","gas_transport",75.91,"F","Belle Fourche","SD",8007,"Hospital pharmacist","1940-09-17",0,4.32954842802868
"7459",960668,"2020-01-21 18:09:11","fraud_Mante, Luettgen and Hackett","health_fitness",33.19,"F","Rock Springs","WY",27971,"Music therapist","1984-08-01",0,3.50224862573188
